15731,I know someone who is loved a lot in this relationship...the Man
15732,Abomination Aiiih pooo
15733,Hawa walienda wapi... Wacha ikae😢😢😢machos tu. Wana mutheri
15734,"Polygamy is a situation where a man over stretch himself for more than one woman, it's a dirty marriage , it's not Godly and all the blessings belongs to the first wife , so stop saying that it's God ,"
15735,"There should be another interview for Serah alone. She is really so hurt and the fear in keeping her in that marriage. Please help her, the man is so toxic."
15736,Amazing focused😂😂😂😂
15737,@LynnNgugi this is saaaadddd
15738,"Serah, is extremely wise."
15739,This is the case i got but me i just slowed down being first wife 😭 and face this its not easy but the love i have for myself and My girls God will give me right person when the right time comes
15740,Sjaiwatch even for 5 minutes but the one in white is HURT  🤣🤣🤣
15741,Hakuna makosa that cera can do that can be compared na yenye MOURINE  ulifanya ya kuchuna mapenzi yake .mjipange tu .stress abrahamu ulijitafutia ao warembo  wako sawa .
15742,Imagine  guys cera is  a unique toto of somebody  full of values  and i think  Abraham took advanntage of her which should never happen to any other daughter  of somebody   let this be first and last an event. But still acaution cera continue being careful Mourine no ..knowing  this is a married somebody   and you  move a head to come with excuses later   cera is very sharp she knows what she is doing    waja Abraham  angangane
15743,How open??  did you use to tell her when you used to sleep at the other lover's  House ?   Those extremes  of Abraham😢😢 akipata mwengine the same story will repeat itself so ladies...
15744,Under one roof😢 not women  so.....
15745,Lynn I sincerely  love your questioning skills none can run a  way or shy away from nothing but the truth.Anyhow let the gentleman  know that it is not right to date and pretend  you love your original wife  no love can be equally  and proportionately  shared its only that the ladies had no otherwise  so even then let him watch  put
15746,"Ohhh Jesus Christ have mercy on our generation,shameful story,i don't like the way his proud of himself yet living in sin."
15747,Hawa walienda wapi
15748,Nasisitic man
15749,Women relax and share ...nothing changes ....utamu ni ule ule
15750,Threesome reloaded daily
15751,"In GOD We Trust 💯 

Dangerous twist in life..

And GOD Made HIM a Suitable helper for HIM Not helpers.. what are two women for one is enough.."
15752,"NORMALIZING SIN/SHIT WONT MAKE IT OKAY,REPENT"
15753,"Ooh cute, gentle cera i hope you got the confidence to choose you"
15754,"I feel pity for Sarah she needs assistance
There is no normal woman who can accept a second woman.
She cannot say this out."
15755,"As much as there are women like this, the ones retaliating are the few ones who won't submit like these two women because they are unique and it can happen. It is their choice and as a person just decide your own sanity and be peaceful and just. If you ever find yourself in this situation it is never going to be exact as this so that makes them unique and life must continue however the society does not support it. It is the same as drinking alcohol or using bhangi lakini watu wanavuta na wengi wanakunywa, yet you have read somewhere it says do not drink alcohol. So ""it is as it is""the guy has decided and he is lucky but everything under this sun is not new, it has happened before. There will be more cases like this because men are few with the heart that this man has. Chini ya maji people are living this life wewe tu ndo hujui na unashtuka ukiona hawa. It has been happening ever since time started BC and AD. Things are not the same as it used to be⌚"
15756,😂😂This guy is a master infact he must be having a 3rd one
15757,"Wait a sec, I can see Abraham and Sarah. My question is where is Sarah and Laban. I now confirm that Abraham was the father of great nation"
15758,Are these women normal surely😮
15759,"Oh, poor Sera, Maureen. Learn from the Dove, let nature teach you. If Maureen was the first wife, she couldn't take it."
15760,Crap! Raw crap! These are  relics of ancestral stronghold of polygamy. The guy needs deliverance.
15761,Lynn nakubali maswala yako yako powa sana
15762,Africa and polygamy belong together. Are we abandoning our culture?
15763,This is total madness!!!!
15764,Whatch out Abraham.  Dont get thrown out. Nooo. I can feel the friendship of three people.
15765,"Sii ni Sarah  ali semema she knew Maureen is not going  anywhere, .so its really a positive situation. God bless you all."
15766,"Hmm. Lynn you are the Senior Entepreneur.  The nught I watched you say goodbye to yiur job and started your iwn, I said Wao. How brave!!!"
15767,Maureen should have respected herself and stayed away from him when she found out that he was married
15768,I think he had been cheating on  Sarah emotionally.
15769,As long as they are happy❤️
15770,"Sera is soooooo cute you can't compare, bt beauty is tha eyes of beholder, Sera is so calm & wife material"
15771,"This guy is so disgusting! So self centered...mahn!

Sorry Sera. I pray that you're happy and peaceful wherever you are.

Maureen, I lack words for you!!!

This is so heartbreaking! Sera, again I'm so sorry."
15772,"kkkkkk in Seraz hart ther is a pandora box, jus one day and she will explode
booom..u are all dad"
15773,Sidechicks and bitter ladies judging them. The only advice I can tell Abraham is having the two ladies in the same house is inviting conflict. It will come eventually
15774,May this kind of delusion & madness never locate me
15775,"Hey Lyn, you promised to return after 2 years with an update …. Its almost 3 years , are they still together ? Your fun from Uganda"
15776,There are so many men out there that have fathered children that they deny and forget about. Congratulations for taking care of your own. And  hopefully the advise you have given tk other kenyan men can be taken seriously. Th
15777,"I polygamy, only one part wins (a ma), women why do we fail ourselves so much, who we allow men to get away with it every time, why do we compromise our lives and happiness because of people who never loved us. as women we should understand that we don't own human beings we partner with them if they don't want our partnership anymore, we have the right to quit, whether you are first or second wife, chose yourself."
15778,Been the crazy type good
15779,I could tell Sarah is not happy
15780,This is total madness!
15781,"LEAVE GOD OUT THIS PLEASE ABRAHAM YOU ARE A MESS BRO, it’s what you believe, does God prove this ?"
15782,"let this love don’t find me at all, all this is madness, it’s not normal, the man was cheating on his wife point period, the wife didn’t want to start over, this is sad !"
15783,I don't believe in this sugarcoating  thing
15784,eeh huyu mjamaa anakula mzuri bana
15785,Who is with me here 2025😢😢😢
15786,Am here wondering if they are still together
15787,@@cathyatusiimire2240same
15788,I know this guy...he always had kiburi
15789,The first lady(Serah) is so beautiful ❤😢😢what do men really want????😢😢😢😢😢😢😢😢😢😢😢the second woman is old and looks like she is faking everything 😢😢😢😢😢😢😢
15790,Am here
15791,💔 yeah hay …. Men can be so selfish
15792,Bro unakula poa menu n noma day ugali night inghoko hii ni ujinga bro is this man Gikuyu kweli au i thought ni Luo
15793,After knowing that a guy has a woman and children and you go ahead and move in with him then you are CHEAP
15794,Nonsesnse
15795,Who is compromising what? Indeed Sarah's cake is halved
15796,Lynn hawa walieda wapi 😊
15797,"They are no longer seen on their YouTube channel,,,,what happened?"
15798,We listen we dont judge
15799,"December 2024, i hear the empire collapsed.... OOOOPS!!!"
15800,"Morren  pls u been in that home for one year d   U seem to knw too much about  marriage    , we are all different but 99.9 percent will not do what you guys are doing"
15801,I just hate this !! Women we are wivu !! Ad sera is not happy
15802,"Today I must comment, Abraham don't take insults you are a super man and you fight for what makes you happy. Kudos"
15803,"Women are desperate nowadays 😂
This is ridiculous"
15804,I feel it for Sera😢
15805,Nothing wrong with this as far as they are both okay there is no husband and wife in heaven this is beautiful enjoy your life Gods will is for us to Happy
15806,Wow that was uncomfortable to watch
15807,You are a sweet soul Sera .God will give you your own husband
15808,"Abuu you are mentoring many. Share the tips bro, I'm following"
15809,soap opera!
15810,its okay marrying a second but there is no need living together in the same house.
15811,The first wyf is suffering inside 😢😢
15812,"Abraham was never honest from the beginning, when a man marries you traditionally only, this is just what to expect. He's incapable of loving any woman, you all just put his life together."
15813,"Sera its better you leave this scenario and watch how this their soo called love crumbles, you are the one fueling their sinful union, i took myself out of a similar situation, just trust God. He doesn't love any of you, you need to destroy that devilish ego"
15814,Can we have an update on this marriage?
15815,"At the end of the day,,,one woman will find her way out of this thing"
15816,This talk makes love look like a real scum..... And I don't think its inspiring but only teaching cheaters more tricks and men learning how to disrespect their wives based on infidelity..   am not pleased in any way
15817,"I dont know if anyone was inspired after this story i mean no matter how good they decorate it it still not feels right, this one we should unlearn guys its painful i can see it thru Serahs eyes she is drowned and grow cold, to them they think its easy but in this equation Serah's peace and integrity is the one that has dipped into a whole lot of shadow of herself, she is not sure how to begin from but i can tell she there for one reason and the other not love,real love cant found in that kind of circle. Period!!!!!!!!"
15818,If the 3rd one is not brought there will be at least two more baby mama's outside this.
15819,Everyone is denial here. Give it time the truth will reveal if Ceral is really happy. I feel for her.
15820,Can you imagine he’s telling this lady such intimate things about Sarah while Sarah is just an egg doner to his kids I have been in this position unknowingly this is a narcissistic man the woman don’t care one bit about Sarah none of them do if Sarah leaves they will destroy each other
15821,Mr Abraham thank you so much for coming out clear i really support you Maureen and serah congratulations girls for accepting each other may God protect you both end your family i wish you both nothing but the best of lack 🙏
15822,"Sarah tjooo, as long he did it at first he will do it again.... Let's wait and see"
15823,There is a reason why this one has 11k comments and over 1milion views
15824,"What I know is, one woman cannot satisfy one man. Ladies woke up and allow your men to have a second wife who is not stubborn"
15825,"What i can say Sarah must stay there bt with a purpose,,this man said ge cant say the percentage of love btwn the two,,Sarah jipange❤❤❤❤"
15826,"It total life of pretence,no love, no God in this marriage and this is full of stupidity, immorality am a married woman and I will never stand this 😭😭😭😭😭😭"
15827,"This man is very crafty,  knows how to pick his words, his a sooth sayer, con man"
15828,"There's no way you can love 2 people,  u love the 2nd one and you tolarate the 1st one"
15829,Why not get a different house
15830,"It's obvious he settled for Serah because he felt she could make a good wife and Maureen seems to be the lastest rebound and since maureen might be enterprising and financially bouyant he doesn't want to lose what he stands to gain being with Maureen... Remember, he said he was financially less bouyant than Serah too...Seems he love to use women to climb up the financial ladder.This man doesn't love them both and only loves himself....very sad to see😢.....with watching it to the end, he obviously values Maureen more than Sera and scared of loosing Maureen, and doesn't care if he looses Serah"
15831,Sarah should plan to leave ASAP otherwise the longer it will take to heal. Evidently she's hurting!!!
15832,"So ungodly, irritating and annoying, hugs to you Serah, wewe Maureen you will pay for what you did to Serah. Don’t say I didn’t warn you,"
15833,We need the follow up
15834,Lynn we need an update 😬
15835,"So much hidden, a sad story hidden in laughter 😢"
15836,"My point of view
Abraham you betrayed this beautiful soul called serah
Moureen you are a home breaker
Lastly Abu stop normalizing sin
And even before that why did you love two women when you were cutting sukuma and do you think moureen could have loved you the...just think of in that perspective"
15837,2 years later am here... Trusting the empire is still strong.
15838,"Lets empower ourselves....ati Cera was a full package,,if yes,what package was he looking for in Maurin....justifying infidelity."
15839,"What does God say about this 🤔 Even if everyone says it's okay but God says it's a NO, trust me, it's a NO NO NO!"
15840,"Maureen, you should have said NO! to Abraham. 
You wouldn't die... Always ask yourself before making any decision,  ""What does God want me to do in this case?"" This will always make you make Godly decisions...am sad that they are normalising adultery and have no atom of regret 😪😪😪😪😪"
15841,😂😂😂 where are these people
15842,Let us listen to them. Every family has its history so this is their own.
15843,Aki  what is this? I don't  know what  to say but this is not right ...at allllll....waaaaah...not  right!!!!
15844,Njeri wa Migwi come see this kind of abuse Serah is going thru
15845,2 narcissists 1victim. May God come through for Cera.
15846,Weuh mkona nguvu huku nje...
15847,"Lynn in true sense love is something that no one can explain,it's grows from deep in one's heart , congratulations family 😍💝"
15848,Wait to my observation cerah decided to bring her enemy close
15849,This guy is a bustard may you stroke when you are talking nonsense....reduculus
15850,"But they are trying to redefine sin in their own terms to fit in. Everything is permissive, but not Godly. My take though."
15851,"okay as a woman, one thing u shouldn't do, dont let him know that you know there's another woman because if actually he knows that you know he will make it official"
15852,"He is a selfish Man ,as long He gains,He does not care at who's cost as long as He gets what He wanted."
15853,Lynn ngugi.....I wonder whether this story is still the same
15854,"They are very light? So shallow and stupid,Sarah is NOT light,no surprise why you are in this situation.Sarah looks  💯 percent uncomfortable 😢"
15855,The sarcasm in sera
15856,This is purely  NONSENSE
15857,"Cerah ,,,i feel like breaking when you  started  from low n  together only for morine to admire this man ,,,,,,I feel your pain ,nut wewe no different"
15858,"Any other woman apart from your youthful wife is a counterfeit wife from the devil ,,God is not involved at all"
15859,these guys are not happy at all ni humanity tu wwakonayo towards each other
15860,You guys you doing wonderful things but don't bring the third wife
15861,Madness just... Period.....
15862,"There is no truth for two married women living in the same house because they love each other.  There is a lot of hypocrisy in this relationship, suppose your husband dies before you two,  think about it, would you still continue living together in the same house as cowife's who 'love' each other.  What plans do you have for the future concerning your relationship and the way you will live even in your old age...  I just see hypocrisy and pretense..waaah"
15863,"Ati bahati, bado aliuma nje kwa game😂😂😂😂😂😂😂pole sana"
15864,30 by the time they hit 50 He wont yell like he is he yelling today this is a starting point.
15865,I like the way lynn ask Maureen and Abraham questions
15866,Cera just take  it from me wait for another woman she is coming  that is what they once told me but i ended up losing the man and family
15867,"Maureen, you were very wrong to marry someone’s husband. You shouldn’t have engaged in this…awful you’re . I hope one day you will regret these awful actions and apologise to Sarah 🙏"
15868,"Intimate love is ever jealous,,the first wife just lacked a choice but to fake the coexistence,,,,,Even her facial tells much,,,,,,,,this should never be encouraged"
15869,"You are a destroyer maureen, it doesn't matter how you sugarcoat it."
15870,"Maureen, it's sinful to break a family. You trapped him with a child. I don't agree with polygamy. Sarah is hurting. It clearly shows."
15871,"""We as the women of this house"" .....puhlease."
15872,"10 minutes in, I am so gaslit I just can't."
15873,Guys stop talking your language coz we also want to get the story clearly
15874,Ano where are these guys? The empire?
15875,This was a good interview I enjoyed it!!
15876,It surprises me how a man will shamelessly come on the midia and proudly talk about his infidelity. Its a shame. Abrahim is a shameless and selfish man. He is using these two beautiful ladies. See how heartbroken Sarah has been.
15877,"May God remember their children, I pray for their future. Kindly take dowry to the ladies parents ."
15878,They should show me where in the Bible God said that you should have multiple wives. Keep God out of whatever this is because if He was at the forefront this situation would never have occurred.
15879,Walienda wapi hawa the Abrahams family
15880,"Am seeing most comments here, African women has to learn , we don't know men at all most women think they are the only woman with their man but men has women out there at least i aplaude  this brother because he is accountable and he is a real king cause he is keeping his family together and guys read your bible very well its not a sin to have wives , its the wersten system that has conditioned us to see this as a sin"
15881,Wako aji after 2 yrs
15882,Cera is strong and deserves better.
15883,"Is not God doing God doesn't  allow
Phonograph"
15884,"Hello there @LynnNgugi, I’m watching this story in 2024 and just wondering where they are. Would you be able to give an update, please? 

Thank you. Love all the way from 🇿🇦"
15885,Just watching this now in 2025. I hope they broke up
15886,​@milkahnyaingo1925 😂😂😂😂
15887,​@@milkahnyaingo1925😂😂
15888,I don't even want to listen.Haebo.
15889,This is not from God .God doesn't allow ths .sin is a sin.cult.
15890,"I can't have a child on  my own so my husband asks to bring another woman in our house can i accept that or i move on in another life with out a child and husband.
for me i feel like there is another life to live without a child😊😊 
And are some people who are fully married and no child of their own"
15891,Sorry if am
15892,GIRL it is adultery just walk out of this you have destroyed sarah for envy lust and money it will never be OK at any level . Get out before it is too late Maureen you are HEARTLESS
15893,By and by he's bent to take another wife
15894,Wueh some issues only God can solve
15895,Hawa walienda wapi Lynn should make a follow up...hawajawahi post kwa youtube yao
15896,I love Sarah
15897,Mimi nayo hii hapana 😢😅
15898,"Serah wee ma get a good lawyer, get all what you have worked for or attained before that homewrecker came to live with you. We talking from experience, the earlier the better or are so beautiful my sister. Acha kusikia kama umefinyiliwa you look helpless but you have more power than you thought😢"
15899,Now we're talking polygamy is the way to go in this world
15900,Nonsense
15901,"if love is infinite to the extent you can love the two at the same time. what stops this infinite love from loving the third , fourth and fifth ,,, True love knows boundary , daah , hapa hakuna hiyo love with limits"
15902,Where are these people?
15903,Love you guys!
15904,Poor sarah you are a beautiful woman but you lack selfconfidence and that made you stayed with that narcissist
15905,This man doesn't love his wife Sarah.  Very manipulative man
15906,it is okay us a muslim person men can married two or more
15907,There's nothing like going beyond love. Stop fooling yourself. God Himself is love and beyond Him there's none
15908,A good story mm nipate bwana mwislamu aky hata aoe I will support
15909,Where are these pple? Are they ok?
15910,"I've Listened T 1:28 1:28:44 :31  To This Video From The 
Beginning & ""NO!!!""
I  Can't Approve This
""Adulterous"" Union."
15911,I can never admire such a marriage no matter how peaceful it is.We shouldn't normalise wrong
15912,Show me one animal with one female if u doubt God look at nture
15913,There is no peace there
15914,Sugarcoating At a higher point 😂
15915,Polygamy is the worst thing ever..it operates through witchcraft
15916,Thank you!
15917,"Wanawake wawili ni nyungu mbili za urogi, it's better to protect them having different homes! When  the man dies today the home can never be the same again!"
15918,Your dad had an instinct of fear he saw it coming
15919,So help me God🚶🚶🚶
15920,A man can never love two women at once. Full stop.
15921,This is a man who is proud to be a polygamous man and he found women who were ready to live in a polygamous home. Sarah I must say is beautiful and calm. She has a charm and charisma and desert better than a polygamous man. However they choose to find peace in their business.
15922,🎉🎉🎉🎉❤❤ flowers for them actually this family looks amazing full of love and they are one 🎉🎉 but i was caught listening to the earing sounds the 3 ladies weeuh i am just smiling and laughing 🤣 😊 this flow is pure from the look stop judging 😢😢 people and you ain't in their shoes 😢😢😂😂
15923,"Abraham, have you married them legally?"
15924,"Watching this 2024 , are they still together? 🤔🤔"
15925,They separated with the first wife
15926,@@FelistasNgangawhere can I watch the update?
15927,Whaat?
15928,Oh dia!!! So he settled for Maureen finally????
15929,Sad indeed...she tried to hold on  to her marriage maskini
15930,Poor Sarah
15931,Deception. Lynn. Partners can never be shared
15932,NO SIR i dont want to emulate you!.This is SIN not marriage
15933,"YOOOO   I CRY  ABOUT   OUR UNCESTORS WHO ENDORSED  THIS  NON SENSE.
MEN CHEAT ALL THE TIME BUT ITS BETTER  U DON'T  HAVE TO SEE THE OTHER  OTHER WOMAN. 
U BRAIN WASH YRSELF THAT U RE THE ONLY QUEEN.
SHAME I LL WALK RATHER THAN TO SEE THE OTHER WOMAN. 
I KNOW ISITHEMBU IT DESTROY S EVEN KIDS.I M FROM IT I HATE IT TILL DEATH 😢"
15934,Some people  are selfish  ooh God!!  trust  me one of them is unhappy
15935,Maureen is evidently older than Abraham and Sarah
15936,Maureen will leave that marriage because God is fighting for Sarah just wait and see what will happen to that marriage.
15937,"Maureen should go look for her own husband,that is a sin"
15938,Follow up 😂
15939,Wamepotea mtandaoni...where are they?
15940,Is the marriage still working 😂😂
15941,I am unable to watch this interview. I am sorry
15942,"Dear Serah, i really hope you are cooking up a plan to eventually leave these two selfish people... Please"
15943,Ndio akue single mother kama wewe🤣🤣🤣
15944,Let us NOT sugar coat this : Abraham met his SOUL MATE after being with Serah....
15945,"Going beyond love can be translated us "" Selfishily having a cake and eating it and the women allowing you to do eat it nicely"
15946,There must be another one
15947,"This guy is a narcissist 😢.  Sera is still Brocken, but loves the guy too much to walk away...

When a guy gets another wife. He loves the second one more"
15948,English only please😢
15949,Women empower urselves please
15950,Mmmmmm this is no good at alllllll
15951,1:38:47 1:38:49
15952,What an interview/conversation!!! The discussions give a re-definition to love.
15953,This guy isn't capable of loving anyone but himself. If he wasn't satisfied with having one wife what makes you think he won't get a third
15954,"Sara  is just a  super strong  woman  that you can find on earth, and the fact that you both  of you have understood  and accepted  the situation  you find yourself  in,
Polygamy  started  in the bible  and still exists  in Africa"
15955,Soo unfortunately 2yrs never came to pass😂😂😂😂😂 akhapenzi wewe😢
15956,"Polygamy is Not my Lifestyle.
Women schould use a Choice to taste many men."
15957,Such idiots....I can't  even come cross to it
15958,"Someone update me ,where are they now?"
15959,Sera looks more beautiful
15960,NOT GOD’S DOING!!
15961,My days this is not good at all.
15962,Can't share a man
15963,Abraham and Maureen need to repent. Ceerah deserves a better man than this crap.
15964,Sarah made a mistake from the beginning by accepting Maureen into their family coz right now they couldint be together  Maureen could have bn married by now with another man ladies pls never make such a mistake tutaonana mengi iyo upole yako Sarah!!!
15965,"No one can serve two masters equally.
No man finds 100% of all he is looking for in one woman. At best, he finds 80%. So, Mr. Abraham is getting almost 100% because the spouses are somehow 'complementing' each other and the wives are, in turn, trying to complement him. However, attempting to make something different from the original work is not child's play. -- Genesis 2:24; Matthew 19:4-5; Ephesians 5:31; Ecclesiastes 7:9."
15966,"I cant accept this nonesense,  this man is a pretender, maureen rem the bible says whoever come in btw two married pple is death, lets see you after 5 yrs,  and tell us their story again"
15967,"Wat i can see here is maureen is the exciting thing for him becos hes still in the honeymoon period with her ,until it fades usually after 5 years with kids he'll move on to another. R we reading same bible ?"
15968,"Sometimes, with africans, they just do wat they know wat their parents did polygamy, if ur xtian the old testament shouldn't be the compass , new testament says no polygamy , but people hide behind culture."
15969,"He gave serah an ultimatum and cos he said he wouldnt leave maureen , she got stuck and had to go with the flow😢 men can be cruel, its every mans dream 😮wat r  the kids going learn, the way they r exalting him too even though he cheated 😢"
15970,"8 years is long to be with a woman , so to take another woman is cheating, and to even hv a kid without wife knowing  , 😮but these days everything seems to go, only God knows and can judge, as Creator of the universe , he gives the laws our job we hv to abide , he says 1 wife , no cheating or adultery. Also men with money get away with lots women need to get financial independence to avoid being vulnerable.even intelligent women end up being degraded and act like they r confused."
15971,Can the women have/love more than one man is the question? Since there is soooo much love to give!!
15972,Sarah is not happy at all she's just faking
15973,"Lynn I have watched many of your shows. this time, this is not a good one. I don't find any moral lessons in this."
15974,Funny people
15975,"Are this people still together? 
I have a feeling they are not"
15976,"may GOD keep this family together, may they get over all the huddles."
15977,"there is no villian in this story,
two married beautiful ladies,
one lucky dude..

wow"
15978,"57:15
this is one lucky guy..
congs again"
15979,"guys this is ok. 
all the patriachs in the old testament had multiple wives..

this looks like its working perfect.
congs bro."
15980,Story za jaba😂😂😂😂
15981,"Body expression don't lie..S
Cerah my gal.. You know the Truth ,you're not in it nor for it...!! Walikuchezea vibaya saana😢

I refuse to Glorify immorality here...!!
By the way.. Recheck on them lynn..This thing didn't reach Kisumu..yawa,, ilifika Bypass..kila gari ikaenda kivyake😮.. Nonsense,don't last for long 💪"
15982,This guy is right man for the  chairmanship  of men
15983,This is nonsense. I don’t care how sugar coat it. Sarah is subdued by two people who think they are smooth 😢
15984,I pray cerra get healled l feel she is not totally healed. The second wife shoul have booked this guy for goood after finding out he is married
15985,Abraham betrayed carra
15986,This guys is not genuine l see him in future having the 3rd wife
15987,"Abraham should not defend his lust and those women are only acting.Out of fear they have to say what Abraham wants to hear.
I'm even bored.
Don't be surprised when Abraham brings in a third, forth, fifth wife.
Think about our Lord Jesus Christ."
15988,cerah is still far more gorgeous 😅.😂😂😂.The God that did it for them should avoid my generation
15989,Marriage is God's idea and its a typology of Christ and His bride - the church. How many brides does  Christ have? How many women did God create for Adam? Does the bible say man love your wives or your wife? Immorality is Immorality no matter how you want to look at it.
15990,Serah you need more Grace I swear
15991,Abraham is inadequate and uses this situation to make himself feel good. He doesn't care about neither one of these women.
15992,"Rather than becoming public property, it is better to become private property that belongs exclusively to you.

The 3.8 billion women of this world still cannot find a husband. So what is the solution to this surplus? Polygamy 👈


They should also be solution for this problems.

2-Alcohol
3-Gambling 
4-Pornography"
15993,This Abraham is just selfish and with no heart for cera
15994,"May this kind of love never locate me, you can't be okay living with your co-wife, this is so wrong. 
Serah sorry for everything that you're going through and dealing with all that but one day you will overcome it"
15995,Unless you met them at the same time
15996,I will not stay in this marriage
15997,😂😂😂😂are they still together???!for me it's a shame knowing well that you share the same man
15998,I destroy it in my life in Jesus Mighty name 🙏
15999,"He has put some heavy juju on them, no coming out"
16000,A MAN CAN LOVE ALL OF HIS WIVES. BEAUTIFUL FAMILY.
16001,Ummmm I won't do this never... This is not right some one is hurting deep inside
16002,Mbona naskia sadness watching this?
16003,Dont think they are so inlove with him .They can accept the situation when they are not so in love with him and lets them make their own money .The real issue is standing before the seat of judgement .
16004,"That man is selfish.  SARA seems like she doesn't have any choice . He pursued that lady and got her pregnant.  I wonder if he can satisfy both of them . Deep down, I think Sara is not happy."
16005,"Whatever your husband wants to do, he should also offer to you!  If he wants new romance from another, then his wife should have the choice to have it too.  What’s for the goose is also for the gander. 

I hope Serah has had those options and have the freedom to choose to enjoy them.  No one truly knows what goes on behind closed doors.  

It is crystal clear that he cheated on his wife, the mistress knew she was the side chick and very transparent that Serah did not agree to this deception.  Seems she has succumbed to it, but is not internally at peace with it.  Serah should also find comfort in another man level out her bruised ego (if she hasn’t already done so).  Her husband has no legit reason to oppose it or even have negative energy towards it because it is he who brought the entanglement into their marriage.  He is a selfish, and Serah had better jump on board and take charge of her own happiness by rearranging those arrangements!"
16006,Please don't say it's God's doing
16007,NARCISSIST NARCISSIST
16008,He wants he's cake and eat it as well
16009,Poor Serah you are suffering inside. Please get some self confidence
16010,The husband is totally unaware of the situation and against the word of God. He sound and act like a total narcissist. I am disgusted that they should be interviewed. And Maureen should be ashamed having a child with a married man
16011,My grandfather had 3 wives to cut the long story short the home is chaotic.This looks different hope kids will continue with the peace
16012,This devilish
16013,"2wives at home,.10 side chicks. 😅Abraham will probably have 10 wives in this life.😂"
16014,"Let People Be,we are so quick to throw jabs. Maisha ni yao,yanawawashia nini awe na wake kumi au zaidi? Hii opinions zetu lets keep them to ourselves,if you want to start question things go back to the tuanze na Babu zetu?"
16015,I really didn't want to listen to this story so it has forced me to bt this is hell mm siwezi hata dakika moja put God out of this this is infidelity I'd rather stay single than spoil another woman's marriage serah u r not at peace it's showing all over vumilia tu cz u don't hv a choice n u don't want to loose this man
16016,Cera ❤❤❤❤
16017,"Young man,you are not telling the truth.we dont look at things beyond love,we look at love beyond other things.Repent.Serah,is hurting."
16018,"I wish I felt the joy in the story. Listening to Abraham’s story of how he met his second wife made me feel sad. Just how he was skipping around on the details, oh my! The interviewer tried her best to get to the specifics…. 
Ultimately, I hope everyone has a wonderful life in this family❤️☮️✅"
16019,"0:59 Do you think one person can love two persons at the same time? 
Answer: NO"
16020,Stop this craziness!
16021,"lynn ,morning. This story is a dangerous  and demonic concept.Kindly use your channel to spread godly ways."
16022,Serah had no option...  its clear from the story. Its very sad. No woman would be OK with this
16023,Just sugar coating everything
16024,"this guy has  high virility, did they sleep together ?, i think the guy already try this"
16025,After seeing this I have come to the conclusion... there is no fiction. You can't make this stuff up 😮
16026,Sarah you will win  God is with you she will go soon
16027,Oo Lord hv mercy on this generation
16028,This is a lie from the devil watu waokoke Adam was one and Eve one total lie
16029,This is every mans dream.
16030,"Sarah doesn't seem happy at all. I pray that God helps her to cope. It's not easy, being the first wife you ask yourselves many questions like "" where have I failed to deserve a co-wife and especially if you live well"
16031,Rubbish
16032,No u can't love 2 people at d same time
16033,Commitment section weh we all for Cerah
16034,"As the bible teaches us, Abraham ended marrying 3rd wife 'ketura""so no 3 coming soon"
16035,ungodly and Dumb and that grinning and smiling is Fake 👎
16036,"HI  LYNN I HAVE JUST SUBSCRIBED TO YOUR CHANNEL  I LOVE YOUR INTERVIEWS SO MUCH. I  ONLY WANT TO SHARE MY OPINION WITH YOU I'M WATCHING YOU FROM THE UK AND NOTICED THAT MOST OF YOUR INTERVIEWS  ARE  VERY EDUCATIVE AND INTERESTING,  BUT IT GETS TO A POINT WHEN YOU OR YOUR GUESTS STARTS MISSING UP WITH ENGLISH AND YOUR NATIVE KENYAN LANGUAGE,  IT BECOMES DIFFICULT FOR WE NON KENYANS TO FOLLOW AND UNDERSTAND.  CAN SOMETHING PLEASE BE DONE ABOUT THIS. THANKS"
16037,"Marriage between a husband & a wife is a sacred union. Extramarital affairs is cursed, immoral etc. This is so wrong!"
16038,"The bitter fact is all these women are there just because the guy has money, Sera is not happy indeed, Sera is a fraid of loosing her marriage and is there coz of kids, Moureen is there for money"
16039,You can't build on deception guys
16040,"For real this is Devilish for real  I hope Cera left this nonsense
Abraham is manipulative
end of the matter"
16041,Sitaki kabisa kutazama au kusikiliza maneno ya huyo kaka.
16042,"Iam a Tanzanian .Kenya is a civilised country.This is isnt acceptable at all especially now.
Kenya has many men .Go and look for your own men..😮😮😢"
16043,If this man really loved his first wife why did he look for another cheek😮
16044,Is he a womanizer😮
16045,"This man is not serious.He is using these beautful ladies.This was ok during our new stone age  .This man might be having another woman😮How about when children grow up.Three of you.
Do not be used ladies😮😮"
16046,"It is good that these ladies get a long so well. Abraham, please do not bring in a 3rd woman😮"
16047,Judges in comment section get yourself busy with our judiciary.😂😂😂
16048,M so mad on behalf of serah...khai
16049,Busilu
16050,mbona Maureen anakaa kua na pressure she knows anaharibu ya mwenzake mbona hakumwacha immediately alijua
16051,"I dont dislike Moreen ,but i feel that she should live Sarah 's home.Thi is sick !"
16052,A great story!🤔👏🏽🙏🏾
16053,Would like to meet them 20 years from now!🤔
16054,Sarah & Maureen probably met in a Previous Life!🤔
16055,Maureen ptttho! You're way older than cera and you calling yourself second wife
16056,Pretence!
16057,I do appreciate and wish  them the best as long as the man is responsible.  Big up to you.
16058,Now what happened to Abrahams Empir??
16059,Beautiful
16060,Now i will be cautious when a woman keeps calling my husband for business. Mmm
